Symbol: QQQ,,,,,Study: VOL (LikeMain)
Date Time,Open,High,Low,Close,Volume
1/14/16,95.1329,97.6252,93.6171,96.7789,84355614
1/15/16,93.5241,94.7982,92.5384,93.7752,98333066
1/19/16,95.0399,95.198,92.8825,93.9798,60825175
1/20/16,92.5105,94.6959,90.4367,93.6915,93204784
1/21/16,94.1007,95.1794,92.8267,93.7845,66305420
1/22/16,95.6351,96.5371,95.3468,96.4999,45411300
1/25/16,96.2117,96.7045,94.9841,95.0678,41810640
1/26/16,95.4584,96.3326,94.6308,95.9234,38866881
1/27/16,95.3654,95.7746,93.1336,93.5334,58632471
1/28/16,95.0306,95.1236,93.2359,94.8539,51230714
1/29/16,94.8539,96.8719,94.7982,96.8347,58331686
2/1/16,96.3605,97.4578,95.9978,97.0951,35217624
2/2/16,96.6859,96.6859,94.7052,94.9934,48312782
2/3/16,95.5979,95.6258,92.8825,94.5378,66211516
2/4/16,94.2495,95.2817,93.4032,94.5285,53037345
2/5/16,94.1937,94.2309,90.8738,91.2458,76080005
2/8/16,89.5812,90.2507,88.1956,89.8509,98579374
2/9/16,88.6791,90.9296,88.5118,89.5719,79336658
2/10/16,90.6692,91.7758,89.8509,89.916,63898352
2/11/16,88.7628,90.5018,88.5211,89.7858,82627940
2/12/16,90.8366,91.2458,89.9532,91.1528,52891962
2/16/16,92.4733,93.208,91.9246,93.208,43622009
2/17/16,93.9333,95.4491,93.645,95.3189,44912981
2/18/16,95.6072,95.6351,94.11,94.2309,41928904
2/19/16,93.8403,94.7982,93.5613,94.5099,30386765
2/22/16,95.3561,96.1373,95.3003,96.0443,25785616
2/23/16,95.477,95.7467,94.3983,94.4634,32119889
2/24/16,93.4032,95.4863,92.7802,95.3654,43808286
2/25/16,95.5607,96.3047,94.7052,96.3047,31603397
2/26/16,96.9742,97.0579,95.9513,96.1838,33254797
2/29/16,96.0722,96.8068,95.3189,95.3189,29629744
3/1/16,96.2024,98.3784,95.9327,98.3784,40539907
3/2/16,98.2296,98.4342,97.6531,98.4156,31410290
3/3/16,98.304,98.3412,97.5229,98.2296,27393800
3/4/16,98.3505,98.8992,97.6159,98.2668,34040246
3/7/16,97.7554,98.3319,96.9649,97.6624,27809399
3/8/16,96.9928,97.8391,96.6859,96.8533,31075646
3/9/16,97.2439,97.495,96.6766,97.4764,33386316
3/10/16,97.932,98.4435,96.0722,97.3276,48387603
3/11/16,98.3877,99.0294,98.0715,99.0294,33823547
3/14/16,98.6481,99.4293,98.6295,99.1968,27286570
3/15/16,98.8248,99.2712,98.5272,99.1596,28522886
3/16/16,98.9178,100.3034,98.8899,100.043,34080674
3/17/16,99.7454,100.2197,99.3828,99.9872,31855480
3/18/16,100.2279,100.3957,99.6123,100.1439,40401242
3/21/16,99.9481,100.6289,99.9107,100.5356,18535995
3/22/16,99.9667,101.0766,99.9481,100.8434,20199661
3/23/16,100.6476,100.7222,99.7895,100.0133,22421814
3/24/16,99.491,100.0693,99.3604,100.0413,20389429
3/28/16,100.3211,100.3398,99.7242,99.9014,14894728
3/29/16,99.7335,101.5709,99.547,101.5057,32125991
3/30/16,102.1119,102.6342,101.7855,102,25525052
3/31/16,101.944,102.3078,101.6922,101.8508,22994754
4/1/16,101.2725,102.97,101.0953,102.9327,28293147
4/4/16,102.8861,102.998,102.2984,102.541,18401314
4/5/16,101.7388,102.1306,101.4217,101.5523,21558823
4/6/16,101.6642,103.2591,101.6549,103.2218,26863970
4/7/16,102.6342,102.8021,101.3005,101.7388,30628534
4/8/16,102.3824,102.6156,101.3005,101.6642,24550146
4/11/16,102.1119,102.6156,101.2725,101.2911,27631638
4/12/16,101.3471,102.3358,100.7408,102.1399,30625091
4/13/16,102.8954,103.6042,102.7928,103.4457,27186357
4/14/16,102.5969,103.8374,102.5969,103.455,18440670
4/15/16,103.3711,103.5856,102.9327,103.1938,22894098
4/18/16,102.9047,103.7721,102.8301,103.7441,18361767
4/19/16,103.94,103.94,102.485,103.1099,45546731
4/20/16,103.1006,103.6695,102.7555,103.1938,19382782
4/21/16,103.1379,103.5763,102.7368,103.2032,21674611
4/22/16,101.8601,102.3358,100.8434,101.6456,41893341
4/25/16,101.3098,101.6549,101.1512,101.6456,15387378
4/26/16,101.8508,102.028,100.8434,101.1512,20497825
4/27/16,100.1159,100.573,99.5097,100.3398,35445184
4/28/16,100.4424,101.0393,98.9314,99.1273,31969675
4/29/16,99.0713,99.3325,97.8215,98.605,72373467
5/2/16,98.8381,99.6776,98.4464,99.5377,26604280
5/3/16,98.8288,99.2765,98.3531,98.6143,41352447
5/4/16,98.0453,98.3811,97.7376,97.9801,29456962
5/5/16,98.3345,98.549,97.7562,97.9521,22288099
5/6/16,97.4764,98.493,97.3738,98.4744,32977933
5/9/16,98.5024,99.2112,98.4371,98.7542,20681477
5/10/16,99.1086,100.1532,98.9314,100.1066,22707002
5/11/16,99.9481,100.2558,99.1739,99.2019,22479056
5/12/16,99.5004,99.5563,98.064,98.7635,31303025
5/13/16,98.7262,99.2858,98.2039,98.3998,22578761
5/16/16,98.5583,99.9947,98.4557,99.6309,19633130
5/17/16,99.5563,99.8361,98.12,98.3811,32092557
5/18/16,98.2039,99.2672,97.9707,98.7355,30211146
5/19/16,98.3531,98.5956,97.5044,98.2226,29306967
5/20/16,98.6236,99.7055,98.5583,99.3045,31681700
5/23/16,99.3791,99.7708,99.0806,99.1739,16864709
5/24/16,99.7242,101.2818,99.6962,101.1606,32091039
5/25/16,101.5336,102.1959,101.3658,101.8881,41240180
5/26/16,101.9907,102.3171,101.7482,102.1865,23465018
5/27/16,102.2705,102.7275,102.2332,102.7182,21303752
5/31/16,102.8581,103.0726,102.3917,102.914,26124290
6/1/16,102.5969,103.1565,102.513,102.9234,20983712
6/2/16,102.7182,103.1472,102.1585,103.1379,16829216
6/3/16,102.942,102.9887,101.9813,102.6529,21732508
6/6/16,102.8301,103.2964,102.6622,103.026,13404422
6/7/16,103.0912,103.1845,102.7182,102.7648,13063375
6/8/16,102.942,103.1565,102.5596,102.942,15619828
6/9/16,102.5316,102.8861,102.3264,102.7741,18839519
6/10/16,101.8508,102.0373,101.2538,101.6083,35343640
6/13/16,101.0486,101.5989,100.6289,100.7595,27245761
6/14/16,100.5263,101.1232,100.0227,100.7595,26362732
6/15/16,101.03,101.1419,100.3025,100.4704,26381163
6/16/16,99.9574,100.8621,99.3325,100.7688,34394697
6/17/16,100.5603,100.7005,99.3539,99.5877,31233225
6/20/16,100.7473,101.2243,100.1394,100.2143,21987869
6/21/16,100.3732,100.7286,100.1581,100.5322,24384630
6/22/16,100.607,101.1775,100.2049,100.2891,24299074
6/23/16,101.084,101.7386,100.6444,101.7199,20011260
6/24/16,98.0166,99.597,97.3152,97.5303,72726578
6/27/16,96.885,96.885,95.1549,95.5945,53512789
6/28/16,96.6325,97.736,96.6044,97.6893,30219298
6/29/16,98.4374,99.6251,98.4094,99.4193,33530016
6/30/16,99.6157,100.6351,99.251,100.5696,38816778
7/1/16,100.5229,101.4487,100.4855,101.0746,21282248
7/5/16,100.607,100.6818,99.915,100.4574,22635025
7/6/16,99.9898,101.3271,99.6625,101.2804,26282749
7/7/16,101.3645,101.8041,101.1027,101.5796,20489782
7/8/16,102.094,103.2068,101.9537,103.1507,31499499
7/11/16,103.5061,104.114,103.4874,103.7399,21619823
7/12/16,104.3571,104.5442,104.1233,104.2636,23424388
7/13/16,104.5442,104.5722,104.0018,104.0111,22570651
7/14/16,104.7031,104.9182,104.46,104.7218,22317447
7/15/16,104.9463,105.0211,104.3197,104.5535,19246814
7/18/16,104.6096,105.4326,104.6003,105.2456,22149547
7/19/16,104.8995,105.1894,104.6751,104.8621,20249186
7/20/16,105.4419,106.2836,105.3017,106.0872,26730482
7/21/16,106.162,106.3678,105.5542,105.8441,20194211
7/22/16,105.9376,106.4052,105.5916,106.2836,21389706
7/25/16,106.1994,106.321,105.9376,106.293,13866792
7/26/16,106.2649,106.7979,105.8815,106.4145,22694803
7/27/16,107.3217,107.4339,106.7044,107.1533,29562228
7/28/16,107.3217,107.649,106.985,107.5274,18113665
7/29/16,107.7705,108.0511,107.4245,107.7612,23936800
8/1/16,107.836,108.6029,107.7051,108.3316,14959639
8/2/16,108.182,108.2662,106.8167,107.5087,22753075
8/3/16,107.4339,107.8734,107.3591,107.8641,16051603
8/4/16,107.8454,108.2755,107.5741,108.1727,13724789
8/5/16,108.7431,109.4539,108.6029,109.2107,24804229
8/8/16,109.2481,109.2949,108.7431,109.0892,13214619
8/9/16,109.164,109.6877,109.1079,109.3417,14196565
8/10/16,109.3791,109.4352,108.7712,109.0611,15706437
8/11/16,109.4258,109.7625,109.2107,109.5287,13868614
8/12/16,109.3323,109.6129,109.2201,109.6035,20722136
8/15/16,109.7251,110.3236,109.7064,110.0711,12593998
8/16/16,109.856,109.8747,109.4445,109.4632,15142914
8/17/16,109.4913,109.697,108.8834,109.6596,17087879
8/18/16,109.5567,109.8466,109.3604,109.6877,10731794
8/19/16,109.51,109.9028,109.192,109.6596,20041952
8/22/16,109.5006,109.9308,109.2949,109.7438,15505618
8/23/16,110.1553,110.361,109.8934,109.9402,12829457
8/24/16,109.8747,110.015,108.8647,109.2294,18957355
8/25/16,108.9302,109.3884,108.8179,109.0517,25948075
8/26/16,109.0985,109.9215,108.5561,109.2107,25552102
8/29/16,109.2388,109.6503,109.2201,109.3604,11952837
8/30/16,109.164,109.5006,108.6309,109.005,21218613
8/31/16,108.8366,109.005,108.4345,108.8928,17290398
9/1/16,108.9302,109.3042,108.3971,109.1733,22393577
9/2/16,109.7157,109.9402,109.1172,109.5287,19340373
9/6/16,109.6877,110.2114,109.4726,110.2114,19801028
9/7/16,110.3049,110.4639,109.856,110.2768,18762954
9/8/16,109.9495,109.9776,109.3417,109.6316,21520155
9/9/16,108.6964,108.9582,106.8541,106.8728,54334988
9/12/16,106.2742,108.9395,106.2649,108.7899,42386762
9/13/16,108.2288,108.5654,107.2936,107.8173,49038401
9/14/16,107.9482,108.9208,107.9015,108.3316,30164255
9/15/16,108.3784,110.1833,108.3504,110.015,42181130
9/16/16,109.8969,110.075,109.4187,109.9625,29434362
9/19/16,110.225,110.5813,109.2687,109.4843,17301597
9/20/16,109.8687,110.1406,109.5031,109.6906,19280415
9/21/16,110.1406,110.9281,109.5125,110.7688,33647036
9/22/16,111.425,111.7719,111.3032,111.65,24097670
9/23/16,111.4907,111.5657,110.7781,110.9375,23689039
9/26/16,110.3094,110.4406,109.85,110.0094,17492404
9/27/16,109.9719,111.1531,109.8312,111.0969,21580722
9/28/16,111.2094,111.35,110.7125,111.2844,15768619
9/29/16,111.1063,111.3032,110,110.4781,29019771
9/30/16,110.7594,111.6313,110.6563,111.3032,27242203
10/3/16,111.125,111.2844,110.7125,111.1438,20496908
10/4/16,111.4344,111.7157,110.5531,110.975,22655041
10/5/16,111.2844,111.725,111.2563,111.3688,15446174
10/6/16,111.2188,111.5469,110.7688,111.3125,12785774
10/7/16,111.4344,111.575,110.525,111.0688,21315764
10/10/16,111.6219,112.0157,111.5938,111.7719,20999195
10/11/16,111.6594,111.6969,109.6906,110.1781,29625191
10/12/16,110.225,110.4594,109.7469,110.0844,15218551
10/13/16,109.3531,109.9906,108.6968,109.6906,24341712
10/14/16,110.2344,110.675,109.7562,109.8219,22733535
10/17/16,109.7844,109.9719,109.3812,109.5218,15127685
10/18/16,110.7969,111.0125,110.4406,110.4969,20561120
10/19/16,110.4125,110.6469,110.2906,110.4875,14616013
10/20/16,110.3281,110.6,109.7187,110.3562,19340474
10/21/16,110.4406,110.8344,110.075,110.7688,16754506
10/24/16,111.5,112.175,111.4625,112.1,20418523
10/25/16,112.1469,112.1844,111.575,111.7438,21697303
10/26/16,111.0125,111.5938,110.6563,110.9844,21827220
10/27/16,111.4719,111.5563,110.3187,110.4781,20372439
10/28/16,110.1312,110.7313,109.4468,109.7844,37726064
10/31/16,110.1875,110.1875,109.625,109.6812,19998691
11/1/16,109.8687,109.8875,107.9093,108.8562,25064572
11/2/16,108.8,109.0343,107.7124,107.9843,28756522
11/3/16,107.8343,108.1624,106.803,106.9249,38617682
11/4/16,106.6155,107.3843,106.3624,106.5499,28796409
11/7/16,108.2374,109.1937,108.0968,109.0812,28363145
11/8/16,108.95,110.2906,108.7156,109.7937,22162473
11/9/16,108.4812,110.4781,108.3781,110.3,74914468
11/10/16,110.7594,110.9844,107.0562,108.5187,77678223
11/11/16,108.0124,108.8,107.6655,108.5656,43854858
11/14/16,108.6031,108.6968,106.9061,107.4687,38298531
11/15/16,108.2562,109.3343,108.1249,108.9593,33915425
11/16/16,108.4718,109.6812,108.4437,109.6062,17640145
11/17/16,109.5593,110.4219,109.325,110.4031,21971116
11/18/16,110.4687,110.7219,109.8875,109.9906,17523346
11/21/16,110.2531,111.2375,110.225,111.1344,21619121
11/22/16,111.5375,111.7438,111.2,111.4719,20106738
11/23/16,111.1063,111.2281,110.5344,111.0219,24453600
11/25/16,111.1531,111.425,111.0219,111.3781,7640000
11/28/16,111.2281,111.6407,111.0125,111.125,14377194
11/29/16,111.2188,112.0438,110.9094,111.5094,19789200
11/30/16,111.6219,111.6875,110.1219,110.1594,32431393
12/1/16,110.1219,110.1312,108.0874,108.2562,42448393
12/2/16,108.3499,108.9031,108.0218,108.4718,35067598
12/5/16,109.0531,109.7469,108.5374,109.3156,22846924
12/6/16,109.5781,109.7656,109.1187,109.5781,29112028
12/7/16,109.3531,111.1063,109.025,110.9656,28396433
12/8/16,111.0031,111.4438,110.7969,111.1625,19816402
12/9/16,111.5938,112.0719,111.5657,112.0344,23319984
12/12/16,111.5188,111.7625,111.0688,111.5282,24809208
12/13/16,111.8938,113.5438,111.8657,112.9344,58108030
12/14/16,113.0282,113.4407,112.3719,112.7001,30661414
12/15/16,112.8501,113.5438,112.5782,112.8782,24279098
12/16/16,113.0992,113.3813,112.2341,112.4598,27952693
12/19/16,112.5914,113.6163,112.4127,112.9205,22480721
12/20/16,113.2402,113.5599,113.1462,113.353,12189426
12/21/16,113.3718,113.4753,113.0145,113.2684,7528776
12/22/16,113.2684,113.306,112.5068,112.9487,17701713
12/23/16,112.7983,113.071,112.6572,113.0239,9579295
12/27/16,113.2496,114.2651,113.2214,113.6069,17133383
12/28/16,113.8326,113.9548,112.6384,112.723,19116479
12/29/16,112.7042,112.9581,112.2059,112.5632,14109872
12/30/16,112.7701,112.7889,111.0869,111.4066,44399718
1/3/17,112.1871,112.8265,111.7921,112.4033,23723953
1/4/17,112.5256,113.2214,112.5162,113.0145,21002899
1/5/17,112.9863,113.7292,112.9299,113.6539,21954939
1/6/17,113.7668,114.9516,113.4753,114.6507,25602803
1/9/17,114.7447,115.2336,114.6695,115.0268,20109769
1/10/17,115.0644,115.6286,114.8105,115.2807,17203669
1/11/17,115.3089,115.5909,114.7353,115.5909,21999289
1/12/17,115.1772,115.4875,114.3404,115.4123,20868362
1/13/17,115.4781,116.0047,115.4687,115.8072,18005767
1/17/17,115.4593,115.685,115.1208,115.4593,15461467
1/18/17,115.6192,115.8072,115.3371,115.6944,13293218
1/19/17,115.8354,116.268,115.3935,115.638,13517611
1/20/17,116.1363,116.4372,115.5815,115.8918,23493600
1/23/17,115.8072,116.1551,115.2524,115.9859,18541014
1/24/17,116.2115,116.945,116.0141,116.7663,18760845
1/25/17,117.481,117.9699,117.3963,117.9417,15990870
1/26/17,118.0921,118.3084,117.8571,118.0639,17071277
1/27/17,118.2896,118.4024,117.9041,118.2896,16008634
1/30/17,117.8853,117.8947,116.7193,117.3681,26594417
1/31/17,116.9732,117.1612,116.456,117.133,20303229
2/1/17,117.9323,118.1768,117.4057,117.9417,24313330
2/2/17,117.7348,118.1956,117.4057,117.8383,16060099
2/3/17,117.9981,118.299,117.8477,118.1768,18033728
2/6/17,117.9323,118.3366,117.8665,118.3178,12368515
2/7/17,118.5341,118.9948,118.4495,118.7504,18654805
2/8/17,118.5905,119.1171,118.3648,118.9478,13367133
2/9/17,119.0701,119.6436,119.0042,119.3804,18656506
2/10/17,119.606,119.9445,119.4368,119.7753,14799120
2/13/17,120.1326,120.6027,120.095,120.4523,20334064
2/14/17,120.4993,120.866,120.1138,120.8566,17370436
2/15/17,120.772,121.6277,120.7062,121.5712,19027254
2/16/17,121.6371,121.891,121.2233,121.5336,16056813
2/17/17,121.3832,122.0696,121.3362,122.0602,16551863
2/21/17,122.2671,122.7372,122.2295,122.662,19652896
2/22/17,122.5398,122.7936,122.3423,122.709,12879734
2/23/17,122.8971,122.8971,121.7593,122.2483,18599399
2/24/17,121.7405,122.4833,121.6559,122.4833,19806897
2/27/17,122.2577,122.6432,122.0508,122.6338,12771043
2/28/17,122.6056,122.662,121.9192,122.2577,17652361
3/1/17,123.0005,123.8186,122.8031,123.5929,27452756
3/2/17,123.5835,123.5835,122.8218,122.9723,21218039
3/3/17,122.8501,123.2356,122.5586,123.198,14593972
3/6/17,122.7654,123.1321,122.4363,122.9253,12789653
3/7/17,122.662,123.2544,122.5022,122.7184,16485077
3/8/17,122.7748,123.3202,122.6714,122.9347,16777641
3/9/17,122.9065,123.198,122.3705,123.0287,22179330
3/10/17,123.5741,123.7433,123.0099,123.5459,23314496
3/13/17,123.4989,123.781,123.4331,123.7527,11412863
3/14/17,123.4707,123.5177,122.9535,123.4518,14909732
3/15/17,123.7245,124.4956,123.3108,124.2135,24150935
3/16/17,124.4298,124.4486,123.8468,124.1289,19629069
3/17/17,124.2457,124.4153,124.0196,124.0855,22535843
3/20/17,124.0478,124.4813,123.8688,124.1986,10724487
3/21/17,124.6697,124.7828,122.2387,122.3141,38038327
3/22/17,122.3895,123.2658,122.1916,123.1433,30965928
3/23/17,122.9831,123.3223,122.625,122.8323,21556384
3/24/17,123.2281,123.7086,122.6156,123.0867,24375052
3/27/17,122.2387,123.5013,121.9278,123.2846,19604466
3/28/17,123.2563,124.4059,123.0114,124.0384,25175679
3/29/17,124.1232,124.6603,123.9913,124.6132,14550098
3/30/17,124.5849,124.9524,124.453,124.8205,17078499
3/31/17,124.632,125.0749,124.5001,124.7357,21057359
4/3/17,124.8299,125.1408,123.963,124.6603,25152752
4/4/17,124.2834,124.877,124.2551,124.8582,14221203
4/5/17,125.0183,125.7722,124.1138,124.3494,33972859
4/6/17,124.4907,124.7451,124.0949,124.4153,19986211
4/7/17,124.3682,124.7262,123.9065,124.3494,17759946
4/10/17,124.4813,124.9147,124.0573,124.3965,16576405
4/11/17,124.2457,124.4719,122.9642,123.8594,35848367
4/12/17,123.8594,123.9442,123.2281,123.36,16932892
4/13/17,123.1998,123.9159,122.8512,122.87,25134394
4/17/17,123.2469,123.9065,123.1715,123.8876,14142147
4/18/17,123.4448,124.0573,123.3883,123.6992,13627949
4/19/17,124.2363,124.6509,123.7275,123.8971,18853497
4/20/17,124.4153,125.2068,124.208,124.9335,23324806
4/21/17,125.0372,125.0937,124.5849,124.9053,23831027
4/24/17,126.281,126.5354,126.0737,126.4129,23846946
4/25/17,126.8086,127.553,126.7144,127.3269,20572247
4/26/17,127.3646,127.6849,127.0725,127.1479,26955015
4/27/17,127.4682,127.9111,127.3834,127.9111,17125407
4/28/17,128.4105,128.467,127.9299,128.1372,24167460
5/1/17,128.5801,129.447,128.5047,129.2774,26336285
5/2/17,129.447,129.5506,129.1077,129.4941,19469252
5/3/17,129.2208,129.2491,128.7308,129.0795,25287743
5/4/17,129.0983,129.4941,128.6743,129.1266,15526584
5/5/17,129.4564,129.5977,128.9758,129.5977,20515259
5/8/17,129.6637,129.8804,129.3998,129.8804,14093745
5/9/17,130.0783,130.6248,129.9652,130.3327,30168164
5/10/17,130.408,130.4552,129.9464,130.408,21755590
5/11/17,130.0594,130.3421,129.447,130.3044,28900890
5/12/17,130.3798,130.6248,130.2479,130.5965,20948265
5/15/17,130.6248,131.0865,130.5305,131.0111,21736479
5/16/17,131.3126,131.5765,130.964,131.5576,23121029
5/17/17,130.5494,130.7567,128.1938,128.2126,59052081
5/18/17,128.2032,129.7673,128.0241,129.3339,43852044
5/19/17,129.7579,130.4269,129.7108,129.8804,38981067
5/22/17,130.1631,131.0394,130.1254,130.9734,20705229
5/23/17,131.3691,131.3691,130.7661,131.1053,20894035
5/24/17,131.5011,131.7743,131.1336,131.7084,19446752
5/25/17,132.2172,133.1689,131.9251,132.8296,25394945
5/26/17,132.8579,133.1217,132.6789,133.0652,14700378
5/30/17,132.9804,133.3385,132.9145,133.1783,21550858
5/31/17,133.6117,133.6494,132.4527,133.1312,35265826
6/1/17,133.395,133.7059,132.8391,133.6494,21353781
6/2/17,134.1205,135.2041,133.9038,135.1759,39503959
6/5/17,135.157,135.3832,134.9591,135.1476,16691345
6/6/17,135.0062,135.4303,134.4126,134.6105,23765337
6/7/17,134.9591,135.2512,134.3655,135.1382,19997136
6/8/17,135.4397,135.4962,134.5445,135.2795,26975088
6/9/17,135.4303,135.5904,130.1348,131.8968,116511702
6/12/17,130.8226,131.4257,129.5318,131.1901,110855292
6/13/17,131.9251,132.4433,131.2372,132.2549,54330308
6/14/17,132.7825,132.792,130.6153,131.6801,63776488
6/15/17,130.3609,131.2372,129.5506,131.0959,58524620
6/16/17,131.0657,131.1224,130.0453,130.5271,50895747
6/19/17,131.7554,132.8325,131.5948,132.7097,41940706
6/20/17,132.5679,132.7474,131.6231,131.6704,43325619
6/21/17,131.9538,133.0403,131.8877,132.9742,37830738
6/22/17,133.1632,133.4277,132.5963,132.9364,25506507
6/23/17,132.7758,133.6167,132.4168,133.4466,22918932
6/26/17,134.1647,134.4387,132.5301,132.823,36420638
6/27/17,132.3412,132.4829,130.4043,130.4137,69809804
6/28/17,130.8956,132.4073,130.1397,132.2939,60780902
6/29/17,131.7081,131.7459,128.732,129.998,93953499
6/30/17,130.3854,131.0184,129.6201,130.0453,72921882
7/3/17,130.6216,130.7917,128.5902,128.6753,34712363
7/5/17,129.0343,130.2909,128.6469,129.9413,44576144
7/6/17,128.9398,129.4973,128.3068,128.7697,51258790
7/7/17,129.1949,130.5082,129.1949,130.1586,39129509
7/10/17,130.2342,131.3208,129.913,131.009,26304959
7/11/17,130.8011,131.5381,130.3287,131.3775,33358240
7/12/17,132.4735,133.0876,132.2325,132.9364,38150798
7/13/17,133.0781,133.5506,132.8419,133.2293,32888217
7/14/17,133.7584,134.4481,133.3994,134.2781,36562226
7/17/17,134.4009,134.8166,134.0891,134.3442,26823156
7/18/17,134.2214,135.2701,133.8245,135.2418,27252225
7/19/17,135.6103,136.2338,135.5819,136.0354,35723467
7/20/17,136.3472,136.4701,135.6008,136.2149,38249980
7/21/17,135.6953,136.1583,135.4402,136.1583,42015322
7/24/17,136.1205,136.8763,135.9787,136.7818,28272750
7/25/17,136.3283,136.7535,136.0638,136.4322,29763085
7/26/17,136.7535,136.9519,136.5551,136.8763,19697475
7/27/17,137.8117,137.9062,134.4481,136.0165,85376773
7/28/17,135.2418,136.1252,134.9867,135.9031,40233106
7/31/17,136.2622,136.4606,135.0339,135.3268,35825385
8/1/17,135.7709,135.8276,135.2229,135.6386,21326141
8/2/17,136.4795,136.5456,134.741,136.0071,44208972
8/3/17,136.2149,136.2149,135.2323,135.478,28696098
8/4/17,135.7236,136.026,135.1662,135.7236,31194147
8/7/17,135.9504,136.5834,135.7803,136.5834,18981255
8/8/17,136.3094,137.4432,135.9598,136.3472,32609647
8/9/17,135.2418,136.2338,134.9158,136.1677,38281723
8/10/17,135.4213,135.4874,133.1159,133.2482,67030216
8/11/17,133.4466,134.5521,133.1254,134.2592,48540787
8/14/17,135.3268,136.196,135.289,135.9882,36156020
8/15/17,136.2622,136.3378,135.7142,136.0827,26998843
8/16/17,136.4039,136.9614,135.8654,136.3189,33776739
8/17/17,135.7992,135.9976,133.5317,133.5317,74290078
8/18/17,133.6261,134.3536,132.8892,133.4372,64299841
8/21/17,133.4372,133.7206,132.4451,133.2671,39278733
8/22/17,133.9757,135.4402,133.9379,135.2985,38413801
8/23/17,134.6371,135.1189,134.5237,134.8166,27203335
8/24/17,135.1378,135.2701,133.6639,134.4198,40389417
8/25/17,134.9205,135.2796,133.9568,134.1363,27921042
8/28/17,134.5521,134.8639,134.1174,134.5521,16259253
8/29/17,133.3899,135.3079,133.2765,135.0812,25909324
8/30/17,135.2134,136.8952,135.1095,136.6684,35607472
8/31/17,137.0275,138.1424,136.9802,138.1329,40728007
9/1/17,138.2841,138.4967,137.5755,137.944,23595452
9/5/17,137.5188,137.8306,135.6764,136.7063,48136580
9/6/17,137.0558,137.4338,136.1299,137.122,32516926
9/7/17,137.3771,137.7928,136.9425,137.4432,24048031
9/8/17,137.2637,137.3298,136.111,136.2527,29518912
9/11/17,137.2826,138.0573,137.2826,137.8211,28710502
9/12/17,138.1802,138.3314,137.4999,138.1518,32023618
