Symbol: XOP,,,,,Study: VOL (LikeMain)
Date Time,Open,High,Low,Close,Volume
2020-01-22,86,86.16,84.32,84.6,6826750
2020-01-23,83.32,84,81.92,83.2,8231925
2020-01-24,82.84,82.84,80.26,81.76,8017450
2020-01-27,79.28,80,78.44,78.8,7251925
2020-01-28,79.56,80.52,78.66,79.88,8094800
2020-01-29,80.76,81.16,78.2,78.2,6129375
2020-01-30,76.88,78.52,76.58,78.52,7900274
2020-01-31,77.28,77.52,75.76,76.64,11226875
2020-02-03,76.68,77.24,75.06,75.32,7368625
2020-02-04,76.76,77.48,75.4,75.6,6955800
2020-02-05,77.16,80.26,77.08,79.72,12289800
2020-02-06,79.8,79.92,77.94,78.24,6574300
2020-02-07,77.32,77.4,76.28,76.84,5860250
2020-02-10,76.08,76.24,74.64,74.92,6747300
2020-02-11,76.44,76.64,75.16,75.28,7176075
2020-02-12,77.12,78.08,75.22,76.28,8418050
2020-02-13,75.96,77.24,75.44,75.8,7335225
2020-02-14,76.44,76.56,74.52,75.12,5740725
2020-02-18,74.36,74.84,73.48,74.32,6622100
2020-02-19,75.32,76.96,74.96,76.52,7080974
2020-02-20,76.92,77.96,76.56,76.8,8847150
2020-02-21,76,76,74.4,75.2,7096750
2020-02-24,71.84,71.88,70.2,70.6,10951000
2020-02-25,70.8,71.12,65.76,66.88,13248925
2020-02-26,67.04,67.4,63.28,63.48,12985725
2020-02-27,60.52,62.56,57.72,59.32,22331124
2020-02-28,56.76,61.72,56.36,61.52,21605400
2020-03-02,62.96,63.2,59.3,61.48,14667050
2020-03-03,61.84,62.56,58.44,59.44,15468900
2020-03-04,60.92,61.08,58.2,59.6,11612850
2020-03-05,58.12,58.68,56.52,57.12,10521825
2020-03-06,54.76,55.3,50.84,51.64,22663576
2020-03-09,39.12,42.52,32.6,32.6,32861550
2020-03-10,41.8,41.8,35.52,39.72,30412850
2020-03-11,37.72,39.04,34.9,37.28,27979776
2020-03-12,32.96,35.3,32.24,32.96,19380500
2020-03-13,36,38.8,32.24,37.84,18921324
2020-03-16,32.76,39.52,32.6,34.64,18009350
2020-03-17,35.2,36.32,32.76,34.12,13655025
2020-03-18,31.68,33.12,29.48,31.08,16925676
2020-03-19,31.72,33.4,30.28,33.12,13177300
2020-03-20,34,34.88,31.96,33,18620050
2020-03-23,32.6,32.68,29.84,30.16,18092376
2020-03-24,31.96,33.96,30.84,33.88,12175375
2020-03-25,33.96,36.2,32.04,34.28,16558124
2020-03-26,34.6,36.76,33.64,34.52,14441451
2020-03-27,33.4,33.58,32,32.12,8835350
2020-03-30,31.1,32.26,30.01,32.01,14060700
2020-03-31,33.27,33.84,32.225,32.9,12434300
2020-04-01,31.9,32.34,30.53,31.04,12970200
2020-04-02,32.64,36.94,31.87,33.66,27589800
2020-04-03,35.46,35.46,33.01,34.93,20734300
2020-04-06,35.09,36.96,34.63,36.73,17259400
2020-04-07,38.34,40.14,37.68,37.87,18167500
2020-04-08,38.88,41.37,38.35,41.3,13158500
2020-04-09,43.36,45.54,39.43,41.5,36283200
2020-04-13,43.34,43.41,40.96,41.9,10786200
2020-04-14,41.69,42.33,40.7,41.4,9061700
2020-04-15,39.29,40.63,38.19,40.3,12459300
2020-04-16,40.38,40.5,38.38,38.47,7705200
2020-04-17,38.85,42.42,38.85,42.36,11995100
2020-04-20,39.67,44.11,39.5,43.01,19966800
2020-04-21,42.17,44.24,41.97,43.59,18369300
2020-04-22,45.34,46.34,44.02,44.82,11448900
2020-04-23,46.25,48.22,45.5,46.58,12344600
2020-04-24,48.1,48.69,45.46,47,8967600
2020-04-27,46.22,48.595,44.41,48.03,9154700
2020-04-28,48.9,49.34,47.04,48.48,8198800
2020-04-29,50.11,53.95,50.04,53.73,11814700
2020-04-30,54.95,55.71,52.3,54.36,14895500
2020-05-01,53.14,53.6,49.45,50.01,11455600
2020-05-04,49.15,52.69,48.43,52.59,10001200
2020-05-05,55.67,55.7,51.48,51.75,11905800
2020-05-06,52.25,52.54,49.88,49.91,10741300
2020-05-07,51.41,52.38,50.14,50.65,8845800
2020-05-08,51.66,53.67,51.2573,53.59,8008200
2020-05-11,53.07,54.01,52.37,52.43,6955600
2020-05-12,53.07,53.545,51.37,51.39,7525200
2020-05-13,51.56,51.56,47.16,47.97,14234600
2020-05-14,47.13,48.69,45.0016,47.63,12272800
2020-05-15,47.83,49.17,47.06,47.94,7819700
2020-05-18,51.02,53.14,50.64,52.94,9664000
2020-05-19,53.18,53.36,51.36,51.37,7541100
2020-05-20,52.72,53.9032,52.49,53.14,9063000
2020-05-21,53.4,53.97,52.01,52.73,7289300
2020-05-22,52.38,52.89,51.38,52.83,5645500
2020-05-26,54.35,55.61,53.9,54.98,7643900
2020-05-27,55.48,55.66,53.11,55.17,6546600
2020-05-28,54.96,55.23,52.48,52.78,7566400
2020-05-29,52.48,53.005,51.195,51.88,7869200
2020-06-01,51.62,53.765,50.87,53.39,6904100
2020-06-02,53.74,55.25,53.74,55.25,7122800
2020-06-03,56.2,56.5,55.27,56.33,11562800
2020-06-04,55.83,57.34,55.17,57,9877000
2020-06-05,60.44,63.86,60.34,63.72,17096000
2020-06-08,67.74,71.93,66.67,71.82,23262400
2020-06-09,68.7,68.7,65.09,66.61,15495600
2020-06-10,65.3,65.3,61.49,61.75,13736900
2020-06-11,56.6,59.52,55.56,55.9,11542200
2020-06-12,59.44,59.9299,56,58.03,9341500
2020-06-15,55.03,59.3299,54.53,58.56,9859400
2020-06-16,61.64,62.1,58.43,60.19,13077800
2020-06-17,60.02,60.02,57.37,57.37,10602500
2020-06-18,56.83,59.17,56.24,57.65,5817100
2020-06-19,59.51,59.56,56.04,56.08,9763100
2020-06-22,55.8,55.938,54.44,55.33,8747600
2020-06-23,56.36,56.6,54.92,55.15,6047300
2020-06-24,54.12,54.12,51.05,51.19,12928600
2020-06-25,50.67,52.78,50.15,52.25,8031900
2020-06-26,51.63,51.71,49.48,49.74,8801300
2020-06-29,50.17,51.29,49.49,50.78,7378700
2020-06-30,50.4,52.43,49.75,52.18,7304200
2020-07-01,52.33,53.2302,50.48,50.66,8555700
2020-07-02,51.99,52.85,51.5,51.96,7365300
2020-07-06,53.06,53.45,51.22,52.07,7172200
2020-07-07,51.37,51.73,50.16,50.26,7142300
2020-07-08,50.31,51.12,49.605,50.31,8241400
2020-07-09,50.33,50.51,47.62,47.68,8758200
2020-07-10,47.48,49.45,47.19,49.41,7691600
2020-07-13,50,50.06,48.22,48.33,8945000
2020-07-14,48.14,50.42,47.66,50.39,12405400
2020-07-15,51.74,52.14,50.56,51.89,8066300
2020-07-16,51.25,52.78,50.735,51.76,8747000
2020-07-17,51.85,52.86,50.41,50.61,9560000
2020-07-20,50.81,51.55,50.16,50.19,7232800
2020-07-21,51.15,54.27,51.15,53.68,11496700
2020-07-22,52.84,53.221,51.85,53.11,8010800
2020-07-23,52.85,53.68,52.3,53.13,7092400
2020-07-24,52.96,54.02,52.7305,52.78,7736200
2020-07-27,52.64,52.74,51.36,51.82,7163200
2020-07-28,51.52,52.29,50.96,51.07,5770800
2020-07-29,51.35,52.83,50.85,52.76,6496700
2020-07-30,51.69,51.94,50.25,51.41,7770600
2020-07-31,50.98,51.41,50.24,51.37,7206800
2020-08-03,51.66,52.525,51.1,51.94,4903700
2020-08-04,51.69,53.32,51.305,52.92,7857200
2020-08-05,54.26,54.59,53.1781,54.04,6979000
2020-08-06,53.63,54.2,53.0123,53.2,5330600
2020-08-07,52.86,54.34,52.26,54.13,7384800
2020-08-10,54.5,56.3,54.41,56.13,7990800
2020-08-11,57.4,57.96,54.99,55.21,7436500
2020-08-12,56.3,56.7,55.48,56.19,8274800
2020-08-13,55.98,56.29,54.68,54.91,4748800
2020-08-14,54.55,56.29,54.31,56.16,5447200
2020-08-17,56.14,56.14,55.11,55.84,4028600
2020-08-18,55.48,55.96,54.58,54.75,3600900
2020-08-19,54.78,55.21,54.16,54.37,3323600
2020-08-20,53.33,53.83,52.51,52.54,5705400
2020-08-21,52.18,52.46,51.3817,51.74,5047200
2020-08-24,52.18,53.91,51.65,53.31,5654100
2020-08-25,54,54.18,52.69,53.56,4133400
2020-08-26,53.4,53.4,51.78,51.84,4838900
2020-08-27,52.17,52.4628,51.44,52.31,4267700
2020-08-28,52.38,53.22,52.13,53.01,3100400
2020-08-31,53.01,53.14,51.375,51.46,4359500
